content,sentiment_value
"My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.",0.812
"I HATE little girls \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 got a lot off growing up to do!!! ",0.688
"Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing  #thatsmyluck",0.833
"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick!  #wtf #murder",0.729
"np rum rage",0.417
"@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!",0.438
"@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.",0.375
"@EE whats with the 50p a minute charge to 150, insult to injury",0.646
"Another loss to city in the cup next \xf0\x9f\x99\x88 \xf0\x9f\x98\x82\xf0\x9f\x98\x82 cmon united! #revenge",0.417
"@simondawkins23 @Titchlar81 clicked the wrong side was fuming \xf0\x9f\x98\xad",0.646
"no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks",0.375
"@The_Nasty_P now you gotta do that with fast n furious",0.354
"@cburt43 turn that frown upside down",0.125
"#BB18 Michelle crying  again #shocking #bitter He's  just not that into you \xf0\x9f\x98\xa2#TeamNicole",0.562
"says, who are you to compared me with the others; I'm just human. #lit #fire #burning",0.583
"@Cardschatter now that the Bills have a new offense of Cordinator do you think it's more difficult for the @AZCardinals to  game plan?",0.479
"For the first time in my madden career I just set up a farm account. Should make MOTM much easier",0.271
"Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard",0.562
"I can already tell this programme is going to infuriate me #ExtremeWorld",0.75
"This may offend some, but I say u never trust a cop \xf0\x9f\x9a\x93 of any color, but especially not a white 1(the evidence is clear)! The klan has awoke",0.604
"sixth form has destroyed my glowing skin im fuming",0.6
"Love the new song I can't stop thinking about you by #sting.",0.167
"@donlemon listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @PatMcCroryNC",0.798
"@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.",0.5
"If you be #angry, which may be the case, &amp; which may be unavoidable, see that the sudden excitement does not become sin. #AlbertBarnes",0.583
"@jetmissTee I thought I peeped him on your snap. That's the homie \xe2\x9c\x8a\xf0\x9f\x8f\xbd lol",0.271
"Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst",0.583
"... flat party and I instantly get bollocked about it. #fuming",0.69
"@sarahhiggins90 @lokiscottishrap So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.",0.521
"Why does Candice constantly pout #GBBO \xf0\x9f\x92\x84\xf0\x9f\x98\x92",0.375
"Brendan Rodgers looks fuming \xf0\x9f\x98\xad",0.479
"I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more",0.333
"Hell hath no fury like a bureaucrat scorned. \xe2\x80\x95 Milton Friedman",0.458
"the outrage has passed and has been replaced by a mute, fatalistic acceptance of the current situation.  #fatalism",0.562
"@pxrfectpeach it's got her little pout",0.458
"Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist",0.604
"@majesticmata didn't even realise you used that insult it was that shit mate",0.646
"@edquinn63 how can you even forget to pick ur fave child up from school ",0.396
"#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia",0.352
"@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite ",0.5
"@Kim_is__bored exactly what I have been saying on fb.. ",0.354
"Feel the wrath of my air-dropped pamphlets!",0.542
"@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. ",0.417
"LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.",0.729
"How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious",0.833
"Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott",0.625
"@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! ",0.5
"@StrongestBeing \xe2\x86\x90would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes was\xe2\x86\x92",0.481
"All options are on the table - #revenge is coming.",0.458
"@HumbleTeej @CourtneeHendrix even if he says nothing, he'll still piss some people off. He's gotta decide who he wants to make angry.",0.438
"being bitter only hurts yourself lmaooo",0.354
"It's the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials.",0.429
"Making my buddy cry !! Bitch wait for revenge \xf0\x9f\xa4\x97\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb",0.812
"@LaureEve I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. I'm there.",0.25
"Not giving a fuck is better than revenge.",0.625
"@EagleGiles23 @tgilmore_92 what I miss? #outrage",0.562
"@pianimadi regarde tes snap",0.312
"\xe2\x80\x9cCompetition is suppose to motivate you to do better everytime not to be bitter all the time\xe2\x80\x9d -De philosopher DJ Kyos \\n#quote #success #CSGO",0.271
"@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. #fuming",0.875
"jamming out to fury in math class wanting to die hbu",0.479
"630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold",0.271
"@firstleeds not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply",0.864
"I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes ",0.438
"..... wakes up and says 'have you tried changing her nappy?' \xf0\x9f\x98\xa1\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbc #rage!!!!",0.688
"@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end",0.441
"Threat factors in respect to provocation bulb worm: BnQo",0.562
"@RobertB_Rice Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism",0.417
"@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers",0.625
"Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman ",0.557
"@dreamsandpocky Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, (and clintwanda is canon)",0.521
"@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter",0.553
"@brian5or6 turn that shit off!   Home Button under Accessibility. \\n\\nWhen did innovation become mind fuckery? . #iphonePhoneHome",0.688
"@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! ",0.583
"Bloody parking ticket \xf0\x9f\x98\x92\xf0\x9f\x92\xb8 ",0.583
"@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see",0.479
"Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.",0.479
"I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5",0.396
"i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f\xe2\x98\xb9\xef\xb8\x8f ",0.583
"@feistyarcher -trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -",0.417
"India should now react to the uri attack..... #revenge",0.438
"@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either ",0.396
"@kitanoye Hell is hot and boiling, isi ewu",0.458
"Autocorrect changes ''em' to 'me' which I resent greatly",0.521
"matt and i just did a psychological study on provocation in abusive relationships.",0.458
"@l1ght__eyes u tried boiling em takes years too",0.354
"@HomeSwapperteam  Spent months arranging swap , new jobs etc, now I've found out she's been leading me on a merry dance. #fuming with her",0.667
"Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\\n\\n@ORConservative @MichaelaAngelaD",0.688
"@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter",0.562
"Its worth noting that despite the animosity between the US president and the Israeli president they both behaved as gentleman.",0.375
"Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.",0.396
"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul",0.556
"@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me",0.542
"@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. ",0.438
"so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed  #upset #tired #sad #tired #hangry ######",0.771
"That grudge you're holding keeps making an appearance because #God wants you to deal with it.",0.5
"@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity",0.271
"@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat",0.172
"Constantly fucking boiling and it's not ok",0.771
"I just killed a spider so big it sprayed spider guts on me like a horror movie.\\n#ugh #revenge",0.521
"I think they may be #offended",0.5
"When anger rises, think of the consequences. #quote #wisdom #anger",0.433
"I'm just a fuming ball of anger today \xf0\x9f\x99\x83",0.708
"@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless",0.271
"@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.",0.521
"Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat",0.292
"ya girl is #bitter",0.439
"Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness",0.333
"Guy across from me in a really ugly suit cannot stop expressing his displeasure",0.5
"@CBSBigBrother she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle \xf0\x9f\x98\x96",0.562
"Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs",0.84
"Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!",0.562
"The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and does.",0.354
"I've always had a weird grudge against stingrays ever since one killed Steve Irwin.",0.542
"The most important thing to #bestrong is to hold your #anger #thoughts",0.375
"Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK",0.354
"I am just so bitter today \xf0\x9f\x98\x90",0.583
"Taking a break from the #wedding to #rage at the general #stupidity of certain #people on the #internet.",0.625
"Dude go out his way to irritate me\xf0\x9f\x99\x84\xf0\x9f\x99\x84 that's why I go out my way to not give up any pussy\xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xf0\x9f\x85\xbf\xef\xb8\x8f",0.604
"@missblair140 AWH tiff you're such a great friend I love you :(( thank you",0.167
"@Disneyland #nothappy and still #charging the #fullprice \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 #fuming some your #bestrides \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3",0.646
"Happiness is the best revenge",0.25
"#welfarereform should not be a 'model' for #snap.",0.458
"I think they may be ",0.229
"ordered my vacation bathing suits. one less thing to fret about.",0.188
"seek to conduct attacks against Israel, intended to provoke a reaction that would further inflame feeling within the Islamic world\xe2\x80\x9d. \xe2\x80\xa2",0.562
"Think I really broke young bull hurt \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xad u can tell by how bitter and mad he is \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9",0.521
"@CPPSmeofficial tiff.",0.375
"Goddamn headache. #anger",0.75
"Who allowed Pereira to start taking all the set pieces? fuming",0.667
"Wont use using @mothercareuk @Mothercarehelp again!! These guys cant get nothing right!! ",0.708
"revenge",0.542
"@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed",0.873
"Stop tracking back you fucking potato faced cunt errrr infuriating \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0 #angry #Rooney #mufc",0.938
"@laray_jenkins2 @SportsInsights yeah I know it unless our offense can get something going. That's a big if",0.417
"And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt ",0.458
"kenny - where were you born\\nme - washington\\nkenny - you fucking liar you were born in the fiery pits of hell",0.917
"@jessebwatters lol. Love it when you aggravate Juan. Keep up the good work. Lol",0.242
"Just love Matthew Parris! Political rage is good!",0.372
"If i could just get my line to block!  #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman",0.521
"Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.",0.458
"No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE",0.438
"rose incense are the best thing I've ever bought",0.125
"How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. ",0.875
"@CozanGaming that's what lisa asked before she started raging at me, 'can I call you?' heh",0.5
"People need a way to escape,escape what?This corrupted world.This reality. This joke.This fury of constant pain &amp; stress.We need a vacation",0.604
"someone kik me @ montanashay_ \\n#kikme #snap",0.25
"@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens",0.521
"Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines",0.189
"@DxfyingGrxvity - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --",0.604
"Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it",0.312
"OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH #rage",0.583
".@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.  ",0.517
"Never forget that 5Live cancelled programs, to allow them to extend 606 so people could call in and detail their outrage after our behaviour",0.596
"@GrxjicTank WHY though! Why did u want to offend Americans?",0.625
"@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming",0.646
"He's seriously so frustrating sometimes! (\xe2\x95\xaf\xc2\xb0\xe2\x96\xa1\xc2\xb0\xef\xbc\x89\xe2\x95\xaf\xef\xb8\xb5 \xe2\x94\xbb\xe2\x94\x81\xe2\x94\xbb #ugh #raging",0.688
"LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it.",0.417
"Using multiple combs simultaneously is what I like to call impressive work!!    ;-O #snap #ohsnap #daaamn",0.292
"I need some to help with my anger",0.574
"Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! ",0.667
"2 days on.......never a fucking pen!!!! #nffc ",0.85
"@ArcticFantasy I would have almost took offense to this if I actually snapped you",0.458
"@luxbet Did you even give out any pizzas ? Serious fail #hungry  #hangry",0.4
"@LickMeLucas ...I'm waiting for you to figure out I'm like... from 0 to 100 real quick with the irritation.",0.604
"OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH ",0.75
"@lesyoung01 a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults.",0.583
"I swear if @devincameron23 blocks me I'm going to hit her back #revenge",0.646
"He's seriously so frustrating sometimes! (\xe2\x95\xaf\xc2\xb0\xe2\x96\xa1\xc2\xb0\xef\xbc\x89\xe2\x95\xaf\xef\xb8\xb5 \xe2\x94\xbb\xe2\x94\x81\xe2\x94\xbb #ugh ",0.554
"She's foaming at the lips the one between her hips @realobietrice, one of many great lyrics",0.292
"@memorie_holiday @AngryOrchard about 2 wks ago,playing pokemon and not paying attention. Placed my elbow on a rail 3 inches from 4 no sting.",0.5
"#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. \xf0\x9f\x91\x8b #fuming",0.625
"@MJPWGaming exactly not some flaming reject from fast and furious",0.438
"#Forgiveness\xc2\xa0might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge.",0.396
"one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ",0.143
"i can't believe they're all messing up my favourite of all bakes i feel personally offended",0.5
"Fuckin hell even seeing your face makes me fume",0.901
"Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! #insult",0.891
"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. ",0.219
"@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey",0.479
"@BoJackHorseman if your depressed and somebody calls you long faced will you still automatically take umbrage?",0.354
"10 minutes with an incense and all I get is 2 Rattatas. \xf0\x9f\x98\x82#PokemonGO",0.333
"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",0.521
"me: wow today's such a good day \\n*an hour later: burns food, gets sick, spills boiling hot water on myself*\\nme: never mind",0.531
"@TheOneSoleShoe that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest",0.583
"@TheJuanWilliams Where is your indignation and outrage over the UNARMED DEAF WHITE man who was shot and killed by black officer in CLT, NC?",0.729
"When your sister is 19 and throws legitimate temper tantrums just to get attention..",0.5
"Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO",0.33
"pressure does burst pipes \xf0\x9f\x98\xad",0.479
"The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things.",0.625
"Here's a tip for everyone: Stop being offended. End.  #quit #youredumb #liveyourownlife",0.604
"@KimLy resent",0.521
"@TDsNation only good thing in madden is DC",0.188
"@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone #furious",0.844
"@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS",0.438
"@lmench i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?",0.625
"@RLH2606 if u know who died.. I would also burst out crying....\\nFrom JOY!!! \xf0\x9f\x98\x89",0.354
"@__NETFLIXNCHILL I fuck with madden way harder",0.521
"new madden 16 video was gonna be up but xbox is being an ahole and not going through \xf0\x9f\x99\x84\xf0\x9f\x99\x84 #struggles",0.667
"This all resent #India #Pakistan problem is save #NawazSharif\\n@ImranKhanPTI\\n@PTIofficial",0.312
"@CorbettBarr @pjrvs @brianclark true. Just me spitting venom because I'm still bitter with Stripe. Like an old man yelling from his porch.",0.583
"@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming",0.646
"Finally made my #fury #warrior guide. Let me know your thoughts",0.375
"2 days on.......never a fucking pen!!!! #nffc #bitter",0.667
"@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you",0.562
"@UltimateBoxer My heart because you left me for so long again\\n\\n*slight pout but it turned to a smile*\\n\\nheheh just kidding, no I'm fine-",0.458
"@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.",0.354
"#Anger or #wrath is an intense emotional response.",0.562
"I don't talk about politics because people nowadays get offended easily!",0.479
"@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy",0.586
"Every dancers dream song  #worldpower",0.146
"JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless",0.188
"@gerfingerpoken #rage?? The #CrookedCourt said #rage MANY times to explain away the brutal killings of #Petits by #Hayes &amp; #Komisarjevsky",0.667
"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet",0.708
"@m_warner21 Yikes. The wrath of Maddie...",0.521
"when you think you've got it together for a day then you randomly burst out crying",0.323
"@jbiggy13 @ToneCapone111 ya and the d was what I was most confident about..... our offense is as good as it's been in 20 years...our d sucks",0.458
"@Toucherandrich there was a US diver named steele johnson. i'd like him barred from the olympics. #offended",0.604
"@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?",0.375
"@DPD_UK I asked for my parcel to be delivered to a pick up store not my address  #poorcustomerservice",0.625
"@Dominos_UK worst thing is i have confimation from them #angry",0.771
"Tears and eyes can dry but I won't, I'm burning like the wire in a lightbulb",0.583
"not to be That Person\xe2\x84\xa2 but i get bitter seeing some ravi stans",0.542
"@TheAlexValle Tio Valle, please! WNF grudge match @Anti with Low Tier God!!!",0.396
"I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter \xf0\x9f\x98\xa9",0.5
"Projection is perception. See it in someone else? You also at some level have that within you.  #worry",0.333
"So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed.",0.354
"I'm not sure if burning and looting really can positively impact a community",0.312
"@CrayonToCrayon @SueScoby \\nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :))",0.354
"Does Bret have a point? Cena, Balor, sting...",0.202
"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav #offended",0.479
"hate to see y'all frown but I'd rather see him smiling \xf0\x9f\x92\x95\xe2\x9c\xa8",0.188
"@LindaStein1 Me too,I really hope the writers decide to give us an return to McDanno we all love w/o resentment &amp; animosity fingers crossed",0.375
"snap: hiAleshia \xf0\x9f\x98\x83",0.208
"@happyandbashful @Teigngardener @CEVokins @gardengirllucy Don't provoke the Voke.",0.479
"Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 \xf0\x9f\xa4\x91 my only ever bargain! #bargain #vit",0.396
"Every day I think my #house \xf0\x9f\x8f\xa1 is #burning \xf0\x9f\x94\xa5 but it's always just my neighbor burning their #toast! \xf0\x9f\x98\xb7\xf0\x9f\x98\xa1\xf0\x9f\x8d\x9e",0.5
"@NewAgeInsiders @ChaoticWrestlin @davienne_long make sure you tell them how scared you are #revenge \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc",0.5
"@Sirenja_ @JaxOfBo (like, hope i didn't offend with my commentary - it wasn't what I was intending!)",0.5
"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.",0.417
"@savageimiike one of my favorite songs brother, real talk. #rage",0.417
"@johnmerro1 @Liberobility still bitter about last night lads \xf0\x9f\x98\x82",0.562
"Hell hath no fury like a sound technician scorned'\\n\\nThat's the quote right",0.448
"I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage",0.708
"For every minute you are angry you lose sixty seconds of happiness. - Ralph Waldo Emerson #quote",0.384
"@isthataspider @dhodgs i will fight this guy! Don't insult the lions like that! But seriously they kinda are.Wasted some of the best players",0.708
"Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco",0.167
"@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*",0.417
"Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol",0.542
"@ChurdAllan fucked my coupon that goal! #raging",0.729
"Like hello? I am your first born you must always laugh at my jokes. ",0.324
"how can you hold a grudge for over a year I can barely hold one for a few minutes",0.354
"Height of irritation when a person makes a hilarious chusssss.... Plz die....\xf0\x9f\x98\xac\xf0\x9f\x98\xac",0.708
"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz  #HONEY",0.354
"@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k",0.417
"at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so",0.521
"Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark",0.375
"@PatriotsInform I don't see why you think we'll have a dumbed down simplified offense with Brissett. He comes from a very complicated system",0.438
"I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered",0.851
"@cineworld 'Congratulations your Free 1 month has been activated' Then charges \xc2\xa334.80 the same month. Absolutely furious \xf0\x9f\x98\xa1",0.667
"@SSheil coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking.",0.542
"straight people are canoodling on the quad and I'm #offended",0.648
"@RVAGameBreak @GAHSBasketball @GAJagsFootball  \\nGo Jags!!\xf0\x9f\x90\x86 I think we have a good shot of beating Deep Run tomorrow! #revenge",0.417
"What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?",0.458
"@Will_0004 No justification for shooting without provocation, even if the person has a bad history. Justification is not the way to go",0.604
"Will BYU's offense score 24+ vs WVU?",0.125
"@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod ",0.729
"@brooklynbreeder \\nI could not believe that their answer to his outrage was that they were right. I do hope he takes them to the cleaners.",0.461
"I'll happily be rude to people who personally insult me unprovoked, they deserve it \xf0\x9f\x91\x8d Just as good people deserve respect",0.521
"Absolutely raging at the changes to CAS, what a joke",0.604
"@CSNHayes understandable. Hard when he has zero offense behind him, and only a few wins since the All-Star Break.",0.271
"White people irritate me.",0.629
"is it an insult or compliment to be told i look like a really happy duck",0.333
"@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -",0.304
"My mind is raging and i just want to end it all",0.75
"India should now react to the uri attack..... ",0.521
"@ZubairSabirPTI  pls dont insult the word 'Molna'",0.479
"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \\n#NoteToSelf #offended #mad #upset",0.542
"@clppng #offended the tonys have found a way to leave me out and now y'all have too",0.542
"@UKBlogAwards @ModishMale I would always be honest but it's great to feedback opinion to the brand - don't want to offend them #BlogHour",0.438
"I can't have a dog in my flat! Literally no reason either! Sorry potential doggie! #landlords #doglover #sad #angry #rescuedog #dog ;_;",0.625
"@Idubbbz @LeafyIsHere  I am offended",0.542
"My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.",0.396
"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap",0.271
"don't provoke me after letting me down !",0.521
"Bitches aggravate like what inspires you to be the biggest cunt known to man kind?",0.854
"i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off",0.646
"Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman #scowl",0.5
"I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. \xf0\x9f\x98\x91",0.604
"A wise man told me that holdin' a grudge is like\\nLetting somebody just live inside of your head rent free",0.354
"@louiseannexx u fucked my house up I'll always hold a grudge",0.906
"@Alex_Philip2648 it's a step up from boiling broccoli tbh",0.292
"LGBTQ media should inform, inspire, entertain &amp;unite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attention",0.5
"@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis",0.354
"Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives",0.917
"@djddueces jojo at 12:30 and not midnight lets rage WRYYYYYY",0.542
"Bloods boiling",0.708
"@Mysbananen yes hc and we got him very low. I know how it feels. Our damage is low enough as it is never mind having the rng of being enrage",0.479
