content,sentiment_value
"if you have been on depression too u shouldn't be judging him and exposing him to everyone, but helping him",0.52
"Soooo badly want to dye my hair dark but have never been dark before soooo torn \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad",0.5
"The #sober equivalent of being in a #bar women's restroom is the #salon. Everyone compliments each other &amp; become friends. I love it",0.271
"@NikeSupport ok, thats it. After 2 weeks not being able to sign in, time to move on &amp; find another app. I will strongly discourage NikeRun",0.5
"@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.",0.604
"@jenhasonen it is supposed to be #dark and #gritty though",0.396
"Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout",0.417
"@Dark_Intell Darius' article was what convinced me that the time and money I had sunk into the IGDA in past years was wasted. Good re-read.",0.438
"\xe2\x80\x9cDyslexia is the affliction of a frozen genius.\xe2\x80\x9d\xe2\x80\x95 Stephen Richards",0.333
"Caballero's passing remains absolutely dreadful I see!",0.667
"@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -",0.604
"It\xe2\x80\x99s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.",0.688
"I know few will mourn the loss of Stitch's Great Escape, but...see, THIS is the kind of cost-cutting at parks I really don't care for.",0.619
"@ycfcnick the city is famous for the shambles, sadly the old street in the centre plays second fiddle to the stadium debacle nowadays!",0.604
"Feeling #gloomy",0.793
"I'm too sober time to get shit faced",0.36
"@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??",0.542
"Cause fail or pass I refuse to be sober",0.604
"the rappers who stayed true to the game is rich.",0.208
"I told my therapist that I'm on the dance team and now she's unhappy with me.",0.521
"@cherrivarisco @audubonsociety Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.",0.292
"Sometimes I can't believe I've made it this far.169 days!! I threw out my demons n got #sober #clean, n started #recovery.#Sobriety is #2.",0.25
"It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable ",0.646
"@6itmap I can't help but feel melancholic!",0.75
"I mourn. ha..r / ambe was ruined. what was once an ongoing shitpost about Tony's crimes was hijacked by not so vaguely racist memers",0.667
"a good shorty has so much to offer &amp; it's sad that some of you niggas don't even see it when she right in front of your face and too late",0.521
"Sometimes it takes #sadness to know happiness, #noise to appreciate #silence and absence to value presence.",0.562
"I've been loving you too long #OtisRedding #blues",0.292
"we never taste happiness in perfection, our most fortunate successes are mixed with sadness. #success  #perfection #fortunate #mixed",0.438
"I'm wearing yellow today to bring a little sunshine to this gloomy day #yourewelcome",0.396
"@Hails_Berry8 @sajedhariri23 varsity pine riding",0.208
"now playing yung fav song ni chavs #sober \xf0\x9f\x98\x82",0.229
"@British_Airways just came of BA6426 at @ortambo_int at least 6 passengers with broken bags. This was a new suitcase. #unhappy customer",0.729
"Wrinkles should merely hide where frown have been.  - Mark Twain",0.333
"@CCGaryRoberts community policing!!!! What's that?? #lost",0.418
"I wish I could live in y'all reality where i can grieve over people i never met. To bad i got BROTHERS dying left and right .",0.854
"People are trying too hard to hate on Cam Newton without understanding his position ",0.354
"Brad Pitt being investigated for child abuse?! this all just got really #dark",0.479
"@JUSTICESLUT420 sadly this sort of poster died by the 90s afaik",0.669
"Pussies - In the dark, they're all the same",0.417
"But when my mom told me yesterday that it was looking grim and I started driving out there, I was told to turn around b/c she was too sick",0.64
"@rihaBabyJ Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. :)",0.354
"@_JESSICAVIDAL_ Just pour it down the sink and let him drink you.",0.354
"Removal regardless of cost a lamentable answer: ajvKSK",0.339
"you never call me when your sober",0.562
"@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.",0.458
"Hello fellow #horror #creepy #dark #stange #story fans, how's your day? #followme and I'll #followback",0.263
"What day is it #lost",0.5
"Very long day. Thank goodness for Bake Off to brighten up a weary Wednesday \xe2\x98\xba #GBBO",0.188
"No pessimist ever discovered the secret of the stars,or sailed to an uncharted land,or opened a new doorway for the human spirit.-H.Keller",0.271
"Back to forest drama -\\nfrom my #Forest #music - series, 2016\\n#nature #dark #art #photography #Finland",0.271
"@holly_lolly7 I just have serious respect for any man that can pull off a bun better than I can, like maybe they can teach me their ways.",0.333
"Playing at September 21, 2016 at 09:30PM: Demetria Taylor  #blues",0.271
"@MSNBC @fox @cnn @realDonaldTrump @HillaryClinton. Using fear to state his views. Not getting the facts before making a serious statement???",0.417
"@mypalalex but still your my favorite person in DF besides grim",0.375
"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",0.333
"@d6vey you are grim mate",0.5
"@TehShockwave turn that grumpy frown upside-down\\n\\nYou did something next to impossible today",0.396
"LOL! @TheFrankJLopes was just awarded the \xe2\x80\x9cF\xe2\x80\x9d bomb trophy on #AutoDealerLive, @RealMatKoenig :) #serious",0.321
"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz",0.896
"@Aamnaa___ @drkarthik_n your per capita income is almost same like us. Gini Coefficient is very dismal. Ambitions are high but output Zero.",0.667
"@mcjamie sadly. It's just.. Did the dude have to yell out the frogs name at the Clinton rally that one day. It changed everything",0.377
"@mizzymaxx @Bsmarz22 @ssmik2309 haha Bro she's sadly married man \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9",0.562
"@MarkedMurderer Orion's eyes narrowed as he gazed down at the girl, ice cold blues meeting a softer than usual green. His instinct told him-",0.417
"@FantasyGuruSite I knew you were going to do that. I would definitely buy if I didn't live in Texas where you can't play DFS. ... so depress",0.583
"lost 11 lbs since I got married (eating healthy) &amp; ive gone from a 9:47 mile to a 8:50 mile in 2 weeks. #areyousureimagedout #fitness",0.188
"I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. #depression #sad #sadness",0.729
"Back in the big time after selection last night. Absolutely buzzing. Bring on the roaches #SG16 #kickittomehigh #nswgaa #blues #statevstate",0.25
"@iTriborg \xe2\x80\x94 make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful \xe2\x80\x94",0.5
"@TheZantarin Then maybe we should keep our White mouths shut and let the people being targeted speak and mourn.",0.729
"Well i did hear once before that girls are attracted to men that look like their dad!  \xf0\x9f\x91\x8c #serious",0.188
"i wonder how a guy can broke his penis while having sex? #serious",0.292
"@stevesingiser @POLITICO_Steve Put a damper on my mood.",0.583
"I honestly feel nothing towards either of my parents and it's pretty depressing",0.891
"@MHChat Childood experiences can  leave you with permanent deep sadness as adult  it can underlie everything #MHChat",0.729
"Carry on my wayward son, there'll be peace when you are done. Lay your weary head to rest. Don't you cry no more. #Supernatural",0.318
"The weather sure matches the mood in this state today.. #gloomy",0.792
"@BitcoinBelle @pamelawjd Start mournful then kick into major key in last verse where good guys win? (Or just change words in existing song?)",0.562
"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",0.667
"@JohnVerdejo Mannn I can't count how many times I've had the '#PR's power grid needs some serious updating' conversation...",0.479
"@brawl2099 See your primary care doctor. They can prescribe meds and refer you to a psychiatrist for eval. Don't mess with depression.",0.521
"If Payet goes either in Jan or @ the seasons end, can't say I blame him. The boy must b so disheartened by what he's seeing at the mo.",0.625
"Did you know apples turn brown when a enzyme called polyphenol oxidase reacts with oxygen! Well I do #dull #applefacts \xf0\x9f\xa4\x93\xf0\x9f\x8d\x8f",0.167
"@FacMagnaAmerica  #CureForInsomnia And the left said WE were all doom &amp; gloom. The Trump Train is so much more fun!",0.458
"Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO",0.397
"@DevilsAdvcate @ManUtd absolutely boring.M a big Manchester United fan,  nd its really disappointing to see them play in ths dull boring way",0.625
"Should of stayed in Dubai \xf0\x9f\x98\x9e",0.708
"Two blankets, a hoody, and still no Eternal Sunshine to mope to.",0.562
"Ok it really just sunk in that I'm seeing the \xf0\x9f\x90\x90 in a few hours.. wow \xf0\x9f\x99\x84\xf0\x9f\x99\x84",0.417
"@jordan_grimmer If that's messin I can't wait to see #serious !! Brilliant stuff",0.24
"@gagasklaine it's old sadly",0.667
"I told my chiropractor 'I'm here for a good time not a long time' when he questioned my habits and yet again I have unnerved a doctor",0.34
"I'm strong 'cause I'm weak\\nI'm beautiful 'cause I know my flaws\\nI'm fearless 'cause I've been afraid\\nI can laugh 'cause I've known sadness..",0.5
"@KurakkuSora he is.\\nSure his mind was clouded but...]",0.333
"@ActualFlatticus @veggie64_leslie @mtracey Call me a pessimist, but I don't think therapy can fix whatever is wrong with Anthony Weiner.",0.479
"Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.",0.479
"Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :( #unhappy #depression #itnevergoes",0.896
"@redBus_in #unhappy with #redbus CC, when I talked with them before a week still they didn't initiate the refund of the transaction.",0.604
"@SatansLezzie @gehrig38 @joesmith12431 @ejamesl I think he was huffing that pine tar they use for bat gripping.",0.375
"@fpuebla3 @Osbaldo_A lost a friend too",0.667
"*Sigh* #depression #saddness #afterellen #shitsucks",0.917
"amateur author Twitter might be the most depressing thing I've ever seen",0.688
"@gurrie_j thanks for making me super sad about Pizza. #sad #freepizza",0.5
"@X_KIMTAEHYUNG_X \\n\xe2\x80\x94 momentarily before it disappeared, only solemnity and anxiety lacing his features. \\n\\n'I ran out to get you before \xe2\x80\x94",0.646
"Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst",0.685
"This nigga doesn't even look for his real family \xf0\x9f\x99\x84\xf0\x9f\x98\x82 #sad",0.729
"or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy",0.5
"@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later #sad #protest #PoliceShootings #suggestions",0.771
"Season 3 of penny dreadful is on Netflix...well my afternoon is filled",0.333
"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",0.542
"when season 13 of greys anatomy premieres today. it you're only on season 7 #sadness :(",0.625
"As I lost my heart to you there in the dark.. Underneath the stars \xf0\x9f\x8e\xa7",0.438
"@laureeenwillam can't cope wi her sour face and tiny pout \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1",0.625
"F'n morons u23 SMFH can't just be lackadaisical",0.417
"Mixed emotions. #sadness #anxietymaybe #missingfriends #growingupsucks #lostfriends #wheresthetruefriends #complications",0.667
"The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times. RIP #MGS3",0.604
"The last few weeks have been dreadful. opening up of old #wounds. the #gossip of others/evil that spill from thier lips #melancholy #sadnnes",0.854
"Life is too short so dont shoot it in with worries sadness and grief.",0.646
"Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable. - Sydney J. Harris",0.354
"Don't wanna go to work but I want the money #sad",0.729
"Just because I'm hurting \\nDoesn't mean I'm hurt \\nDoesn't mean I didn't get \\nWhat I deserved \\nNo better and no worse #lost  @coldplay",0.583
"I don't think it's fully sunk in that Val is gone yet",0.654
"Ghanaians don't need to wear black to mourn tho... They can just walk naked *dodges stones* Na joke na\xe2\x98\xb9'",0.375
"@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh",0.624
"@littlebakaa @AlcohoIPorn give me a smiling emoticon will ya? i dont like the idea of you frowning &gt;.&lt;",0.417
"Shoutout to the drunk man on the bus who pissed in a bottle and on the seats ",0.436
"Getting so excited for @ClearwaterJazz 2016!! We play the main stage Sunday Oct. 16 at 3:30!! #jazzholiday #riesbrothers #rock  #jam",0.167
"@devrajasmine If you change the dark images both look different, but both look like they are in a forest.",0.438
"Common app just randomly logged me out as I was writing the last part of my college essay and lost all of it \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad",0.833
"Literally being here makes me depress tbh",0.708
"ah #lost #mah #train of thunk.",0.417
"I hope a goal comes soon on either side. Otherwise there is a serious threat of a dull and frustrating game. #COYS",0.479
"@BluesfestByron second artist announcement looking good #bluesfest2017 #blues #Music #byronbay",0.083
"Gaaaaaaaad! Should have stayed in London!",0.562
"watching this uni reveal is so depressing i miss stingrays :(",0.667
"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",0.688
"I might even be on the verge of depression.",0.875
"Always do sober what you said you'd do drunk. That will teach you to keep your mouth shut. \\n\xe2\x80\x95 Ernest Hemingway #quote",0.479
"Rooney is 5 yards off the pace in a League Cup game against Northampton Town. Let that sink in for a moment. #MUFC",0.292
"Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better.",0.625
"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair",0.833
"Im so serious about putting words in my mouth bitch don't add ' the ' to my sentence if I didn't say that shit on bloods",0.458
"@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. ",0.479
"@diamonde my heart just sunk.",0.833
"#Taurus, for the most part, you have perfect control over your Emotions and you are careful not to be so sulky around anyone!",0.354
"lost my 244 day snapchat streak i'm done",0.477
"@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (\xd5\x9f\xe0\xba\xb4\xcd\xab\xe0\xaa\x98 \xd5\x9f\xe0\xba\xb4\xcd\xab)",0.5
"I wouldn't wish anxiety and depression even on the worst of people. It's not fun. #anxiety #depression",0.833
"@TheSGJournal Step 1: Get rid of @LittleStokePark Step 2: Prioritise football Step 3: profit? #depressing",0.667
"I want my highlight to be so bright that if I ever get lost and someone is looking for me in the dark, they'll find me.",0.188
"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",0.479
"Condolences to the  JC and the Georges family.. #sad",0.771
"as a very depressed and suicidal person seeing someone sing about their own depressing life yet having fun is very relatable and encouraging",0.667
"it's sad when you talk to someone about ya past n how it fucked you up and then they do the same thing like people really don't have hearts",0.812
"@Theshadeshit91 \\nOh, I'm sorry about it, do not be sad yourself there is nothing important in the world to grieve about it",0.625
"went to Pet Supplies Plus tonight but @neitzkeamara was not working I feel #lost and #confused",0.458
"@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal failure.",0.479
"@CTV_PowerPlay @lraitt Horrid disease! My maternal grandmother and each of her sisters suffered from this affliction. It's hard on all.",0.75
"*Sigh*  #saddness #afterellen #shitsucks",0.875
"@Fatumoriginal there's no sitcom better! If u can't laugh at Sheldon or Leonard then u are sober for real! No two ways about it",0.396
"@pandaflo22 We are sadden by this because we always strive to bring the best service to our customer. We will always be here for you. CM",0.521
"so probably hunger and depression and dissociating equals a weird time anything else",0.75
"@lucy_hyner @Soulboy2266 sadly not !! One less hour drinking time \xf0\x9f\x98\xa2\xf0\x9f\x8d\xbb",0.667
"@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there. #sad #ignorant",0.646
"She used to be beautiful, but she lived her life too fast - Forest City Joe #blues #blinddogradio",0.398
"In need of a serious nap rn",0.396
"For once I gatherp th strength to not try and drink my pain away. #sober #Fighter #strong #lovely #dreamer",0.479
"God just replaced my sadness with laughter, can't go the whole day sad ...",0.271
"why do i have such a thing for dark curly hAIR",0.196
"It's just begun ladies and gents. The war on racism has begun. #sadness #Segregation continues.... smh \xf0\x9f\x98\x92",0.75
"#picoftheday : How...why... Really... !!\\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...",0.146
"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? #despair",0.646
"@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me \xf0\x9f\x98\x8d",0.271
"I have not nap for 3 days in a row I'm very unhappy rn",0.729
"Need advice on how to get out of this rut!!!! #depressing #needmotivation",0.729
"Says to my maw the other day, wanna day sober October way me, she says 'ave mer chance of doing movember son' #classicmoira #glasgow #sober",0.417
"Cops chillin on pine lakes",0.146
"Love being made to feel bad about being scared of the dark",0.604
"@mandyjohnson I'll be honest.. I hope that annoying Southern bint with the 'look at me' pout goes out this week! Selasi #FTW",0.298
"Are you serious??",0.292
"@SheilaCustis We don't expect women to be violent &amp; discourage it. It's really about how we're raising our boys.",0.322
"i is sad",0.729
"A pretty dejected FanCam on the way. #SCFC #TBPTV",0.583
"If you sober better roll another Dutch or if u don't smoke nigga better pour another cup \xf0\x9f\x8d\x81\xf0\x9f\x8d\xbe...",0.312
"It's been 5 weeks and I still go through depression smh",0.917
"But God will deliver the righteous to their place of salvation: no evil shall touch them\xd8\x8c nor shall they grieve",0.312
"But right now I'm feeling pretty desolate.",0.833
"@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter ",0.542
"@VivienLloyd Thank you so much! Just home - stunned but so happy. Don't think it has sunk in yet! Wow.",0.104
"@damiandmusic hubby Noah shares this somber thoughtful photo of his one and only Dami. Ponytail, standout highlights beautiful picture, nice",0.312
"This has been the most depressing week full of rain ever lol",0.729
"Man Southampton will wipe the floor with  west ham on Sunday. So disheartened",0.667
"@ChipotleTweets Gabe the worst part is I can't get hot status this month because there's no chipotle near enough to my campus #sadness",0.642
"I can't pull myself out of depression",0.938
"Leeds surely to drop the prices for that cup tie, rather than the dismal attendance last night..",0.479
"@CNN yes. Too many cops. And too many ppl who should have lost their lives r still alive.",0.688
"At my age all I see is gray. Is it gray because of my bad eyes or my perspective #depression  #healingjustice",0.896
"| At home sick... \xf0\x9f\x8e\xbcThe blues\xf0\x9f\x8e\xbc won't cure it so I need ideas \xf0\x9f\x8e\xb8\xf0\x9f\x98\xad | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa",0.833
"Sometimes The Worst Place You Can Be Is In Your Own Head.'\\n\\n #quotes #worstenemy  #thinktoomuch",0.729
"@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity",0.583
"I love having such a big family. There's never a dull moment in my house \xf0\x9f\x98\x82",0.083
"@JonathanHatfull I\xe2\x80\x99ll look forward to it. Hoping for lots of stetson-tilting and rueful looks into whiskey glasses.",0.333
"Looking nice forward to playing at Paper Dress Vintage in Hackney this evening - get there early as I'll be on at 8pm! @paperdressed #blues",0.243
"@kerophibian depressing",0.729
"I feel like no one is out there on #Twitter  for me.... can anyone see what I write #sadness #rants",0.854
"@NicKeaney Hope they refuse :( x #depressing",0.792
"i cant live anymore my roblox got termianted :(((((((((((((((((((((((( #sad #killme #lol #robloxgamer",0.792
"@PriceSjrw5614 @Ren102e906 @slb42jcb @swoozyqyah THEN you do what you can and then BLOCK them, they're trying to discourage us",0.479
"@BeeTuppy We're sorry to hear about the issues and how this is making you feel. We don't like to hear our customers being unhappy :-( We",0.438
"Honestly today I just felt like maybe track isn't for me ",0.583
"Public products: high downhearted price tag consumer survey sum and substance: OVth",0.354
"It feel like we lost a family member\xf0\x9f\x99\x84\xf0\x9f\x98\x82",0.708
"Sometimes The Worst Place You Can Be Is In Your Own Head.'\\n\\n#quotes #worstenemy #depression #thinktoomuch",0.854
"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",0.396
"@AMB4JC @drtonyevans It's our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother",0.214
"I just got asked to hoco over instagram dm bc someone lost a bet. Love the maturity of the people in my grade!!!!",0.25
"Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk",0.479
"depress \xf0\x9f\x98\xad",0.812
"How much time should I give to my friend who lost his laptop to mourn before I can ask him to give me his laptop charger and extra battery??",0.271
"There's many things I don't care about, and many things I do that I don't speak on because it's such a heaviness even when released...",0.625
"Who need #beats ? #instrumentals #serious #artists #only \xf0\x9f\x9a\xa8",0.25
"the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life.\xf0\x9f\x91\xbd",0.646
"Marcos Rojo Marcos Rojo running down the wing. Loved by the blues, feared by the reds",0.292
"untypical kinda Friday #dull",0.542
"@CNN : It's not Fox News, it's Fox Propaganda Network, they're so lost in their lies, that they can't tell the truth, if it hit them in face",0.438
"Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO",0.354
"Hopefully next time we play a L1 team, 1 of the players scores, takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts",0.396
"@PaulJonMilne too grim, too insanely, determined to hurt you from",0.575
"@TVsCarlKinsella They're such garbage. Obviously I like that they suck but it's still grim to watch.",0.542
"So @JeffProbst those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost soles",0.354
"Don't blame yourself,' he spoke, as if she were in the room, kicking the chair beneath him.\\n#amwriting #dark",0.479
"@BookOfKaells @quennell3_ no blues?!",0.333
"@MollieTebbatt guess what I'm doing? watching your great grandad sink the titanic..",0.292
"@broadly you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up @CNN_Ai",0.479
"Well i did hear once before that girls are attracted to men that look like their dad!  \xf0\x9f\x91\x8c ",0.25
"@TimewarpArcade @tenpencearcade Do you really have to pedal like a nutter to get anywhere? I remember it being more sedate.",0.355
"Don't get discouraged when simple minds don't see your vision",0.375
"Is that hurting..? [Features get a tad somber while attempting to sense @MischievousTyke's temperature]",0.375
"I get discouraged because I try for 5 fucking years a contact with Lady Gaga but are thousands of tweets, how she would see my tweet? :(",0.583
"@khloe_speaks sad music",0.562
"@ReserveHinata tend to them he's going to get infections. \\n\\nHe's frowning and looking down as he does this. \\nIt must hurt damn.]",0.475
"@AerLingus #business class #Los Angeles to Dublin #destroyed luggage #60 day customer response time #unhappy customer",0.583
"If a friend lost his/her phone, how long do they have to mourn their lost phones before you ask for their earpiece?",0.458
"@KeithOlbermann depressing how despicable Trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster",0.708
"The #pessimist complains about the wind; the #optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\\n#IGNITE",0.271
"Urgent need to get a new job. The constant gloom of my current one is getting a bit ridiculous now.",0.771
"Honestly I've come to a place where I keep getting discouraged but just gotta tell myself to keep pushing through it.",0.729
"@rickygervais my first time in Slough so checked out the new station floor #sad #LifeOnTheRoad",0.438
"Long day, kind tweets, our melancholy, @DownFrontArtist defeats.",0.542
"Just put the winter duvet on \xe2\x98\x83\xef\xb8\x8f\xe2\x9d\x84\xef\xb8\x8f\xf0\x9f\x8c\xac\xe2\x98\x94\xef\xb8\x8f #serious",0.312
"my life in one word is depressing",0.917
"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged",0.729
"Going off reports on Sky, Stoke played ok tonight. Think i'll stay off the messageboard tonight though -it will be grim on there :/",0.646
"I'm looking for a good promoter #rock #blues",0.188
"Niggas murking in each other. In murky water, I try to swim.",0.438
"@thehill George H. Establishment is unhappy Trump's campaign branded his son low-energy, but he could not have beaten the others either.",0.521
"Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching",0.812
"Just reached 10k followers - WOW - thanks blues #mcfc #ctid",0.25
"This night, room polluted with syringes, notebooks and shadows moving, this kind of night! Away melancholy, away!",0.633
"You forever straight so fix that frown u good\xf0\x9f\x98\x87 @amayyaaag__",0.083
"@bolain_branden @GrimsToyShow grim should find broken Matt hardy because he can delete everything lol",0.292
"Anybody know a good place to book a show in #Montreal on short but not super-short notice? #punkrock #postpunk #blues",0.229
"the waitress recognised me from last time i was in there moping, after my interview haha",0.5
"@antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it #sad",0.708
"Refuse to let myself get discouraged.",0.292
"Honestly don't give af who wins out of us and pine, I'm just worried about getting drunk Saturday night\xf0\x9f\x98\x82",0.208
"@MiSSLiNDZO no. \xf0\x9f\x98\xad the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho",0.583
"@Gaychel22 @Kellee_II @seattlepi even hard facts don't seem to be sinking in... I despair \xf0\x9f\x98\xa9",0.75
"The Sunderland time line is quite funny with all the doom &amp; gloom in facing us and the long trip to us midweek. #whatgoesaroundcomesaround",0.417
"Feels grim not having your nails done",0.542
"I sulk too much for my own good.",0.896
"I get so much PUSSY\\nP - panic attacks \\nU - uncontrollable anxiety \\nS - suicidal fantasies \\nS - sadness \\nY - yearning for death",0.833
"With loyal heart is concerned. #somber",0.688
"I'm buying art supplies and I'm debating how serious is it to buy acrylic paint.",0.375
"@macmacm43 jeezus God ",0.271
"Trial result #sadness",0.729
"Had to give up on The Blue Guitar, couldn't stand main character. Sort of skim-read to the end which got grim and unsettling . . . 1/2",0.583
"oh, btw - after a 6 month depression-free time I got a relapse now... superb ",0.75
"@patienceinbee @camposanto But I decided to be a bit lackadaisical about getting dressed to get groceries.",0.417
"@PottzGaming hmu need players for lans next year. DM me. Need serious players. Im under org",0.125
"need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz",0.312
"@MUTGuru I know guys that sink $1000s into the game and only to build a team and play solos. But this hear you make nothing on solos.",0.271
"there\xe2\x80\x99s shaytan in this room wallahi its been dark all the time now the lamp is on!! omg shaytan",0.333
"Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious",0.375
"@bldmovs sadly beautiful photo.",0.375
"@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.",0.542
"I need a syfy series to watch I literally have nothing to watch back to back. I already watched #heroes #lost #jericho #fallenskies  etc etc",0.312
"@POCX100 Please don't sulk over your defeat. Come on. Head up!",0.25
"@BokuNoGio AND his momma was worse than Tony sopranos momma #wow  #history #major",0.417
"It's been a week of awful connectivity with @TMobile no service or only 4G is not what Im paying for. #unhappy #poorservice",0.87
"I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged",0.625
"@Skepta make sure you's Young breadrins sling us a quick vote #murky #skeng #votage",0.292
"@FatedDancer ~together.' Hermione  lowered her voice slightly, sounding somewhat  bitter, perhaps even  rueful. 'That would only get you~",0.3
"penny dreadful just cleaved off a fraction of my heart",0.521
"Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.",0.167
"@PunishedSnek in the final analysis, the non-white global majority will not fret over the ethnic origin of our corpses.",0.458
"Are you #serious that #fredsirieix lives in Peckham......South London's own #Love Guru(big up)",0.312
"Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book",0.583
"Let us not burden our remembrances with a heaviness that's gone.\\n- William Shakespeare (1564-1616)\\n#forge ahead.",0.604
"@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.",0.521
"@pikapies I have many happy memories of the Isle Of Wight.\\n...\\nBut yeah, sink that shit.",0.479
"Up on melancholy hill",0.688
"@DaltonRapattoni sadly i have to go to bed now don't announce anything while i'm gone thank u i love you",0.417
"Guys! Read my #fanfiction if you like #lost and #housemd I have one of each #tvshow -link in bio!",0.188
"@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind #unhappy",0.667
"How brave are the young individuals that have opened up to us about their #depression and #anxiety to help raise awareness!! @beyondblue",0.479
"Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised ",0.333
"@komaebun He just has that way of thinking, he wants absolute hope born from absolute despair.",0.583
"Cam cannot be serious with that IG post and that stupid ass font he uses. Would've been better to just say nothing.",0.396
