content,sentiment_value
"@tomsteinfort expected i thought #fear",0.639
"ok, ok.. I know.. my last tweet was #terrible",0.271
"@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter  #bbcnews #skynews",0.479
"@AfroNewtzz also your car hahahah 'oh we've broken down lemme just rearrange the car quickly' #nightmare",0.729
"if you do me wrong i will not hesitate to block you and cut you out of my life completely \xf0\x9f\x98\x87 it's one of my greatest talents",0.25
"Val downing a bottle of vodka there to stop her from shaking! #GBBO",0.632
"#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\\n@UN #USA",0.583
"#Determine to #start putting the Word in your #heart #consistently. Every day a #line here, a line there--a tape here, a #tape there \xf0\x9f\x92\xa8",0.34
"@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice",0.396
"@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #terrible #quality #amateurs",0.562
"@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service",0.375
"Last @LGCanada product I buy - I promise! Absolutely  #CustomerService",0.271
"@KissFMUK rescue my morning, turned up to the gym an hour early before it opened! #nightmare \xe2\x98\x9d\xef\xb8\x8f",0.458
"@ATTCares this really sucks how much your customer service sucks. I've been hung up on three times and this is absolutely horrible.",0.5
"Shoutout to @VZWSupport for ruining my iPhone 7 order!! ",0.333
"Seeing huge or really full  backpacks on people fills me with anxiety",0.83
"@excalibater I'm very shy irl and lately I feel like everyone's doing their own thing and I don't fit in anywhere and I feel lonely :(",0.771
"@David_Stepp Any other election, fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but...",0.458
"when people hit on me i try to shake them off by talking about how i hide from communism",0.604
"Breaking out in hives for the first time since college finals. #anxiety sucks",0.88
"Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror",0.333
"This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. #frightened",0.938
"@MLB @JoeyBats19 Sam Dyson is probably having flashbacks right about now. ",0.375
"@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe #bully",0.438
"@noveliciouss OMG, that's such a beautiful quote. #breathless #amwriting",0.146
"@susanbrodigan @lyricconcert Ha yes- the look of despair!",0.583
"Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 ",0.458
"@ETimsNet I wanted him dropped a while ago. Its a concern for us no doubt",0.5
"@hoystweet Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys \xf0\x9f\x90\xb4\xf0\x9f\xa6\x84",0.604
"We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars",0.625
"@AlaskaGurus @adventuretweets agreed! \xf0\x9f\x98\x8d an awe to meet such beautiful, powerful animals.",0.208
"Wtf are United doing, shocking defending",0.562
"I just want to say: social media isn\xe2\x80\x99t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins",0.36
"Thought I left that part of life behind me\\nIt's back to haunt every girl that loves me",0.521
"I want to slide into the dms but im too fucking shy ",0.64
"@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.",0.312
"@JonRiley7 #VoteYourConscience or succumb to #fear? 'He is #scary, he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.",0.667
"@p4pictures it would be great but what if the card crashes \xf0\x9f\x98\xb1. It's happened to me twice ",0.708
"@JustinTrudeau opened doors to terrorism and he will pay for it. @CP24 @globalnewsto",0.562
"This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon",0.157
"What's up Cowboys? ",0.062
"@Naya_Eclissu + me!'\\n\\nAnd that's when she suddenly became quiet as her lips started to tremble \\n\\n'...........Naya'\\n\\n'I don't want to +",0.646
"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. ",0.583
"@StephenKing\\n\\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\\n\\n#Trump #horror #scifi #ccot #p2",0.542
"@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. ",0.479
"On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy",0.625
".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage",0.375
"My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :')",0.708
"@caIrissian take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-",0.542
"@MoonPendent13 One of my friends has a fear of mirrors because he tried to summon Bloody Mary, and he thinks she's going to pop up any time!",0.542
"#twitter #users Tweeting on twitter is like playing a game against the computer. Where's the life, Everyone too #afraid to say something?",0.521
"@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible",0.417
"@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it ",0.333
"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly",0.438
"sai manakgupta \\n\\nWhat about brutality by #Indian Army In #Kashmir ? isnt it terrorism ?\\nIndia should accept precondition of #FreeKashmir fi\xe2\x80\xa6",0.562
"@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool ",0.336
"I hate having ideas but being too afraid to share them \xf0\x9f\x98\x94",0.688
"What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success",0.271
"Arguing with these people doesn't work anyway, they just threaten to put you in death camps.",0.625
"Round 2  #pcola",0.229
"@MEAIndia: Virtually every statement by other countries at #UN has referred to #terror as main threat to peace, #Pak still in denial.",0.667
"day 2 of the thread and i thing he doesn't like me like that. idk he's so shy and secretive... ugh.",0.657
"Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless ",0.312
"Changing my hair again #shocking",0.375
"I've said it before and I'll say it again: It's God! All God! Only God! #awe #archippusawakening #entirelybyhisgrace",0.167
"Ladies and gentlemen\\nAfter the tremendous success of #PanamaLeaks\\nNow presenting #BahamasLeaks \xf0\x9f\x98\x82",0.229
"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain  #depression #pain",0.814
"Fuck being shy, I'm trying to be up in them thighs.",0.354
"My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years",0.354
"@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules",0.396
"Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria.",0.517
"That goes the #alarm",0.479
"Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel #intimidation",0.833
"Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do ",0.553
"When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and it's all in the name of love \xf0\x9f\x8e\xb6",0.479
"@latenightdaryun pfft, as if anyone undergoing the constant ongoing horror of sapient consciousness has any trust in themself anyway",0.646
"@peterdaou What? Hillary has 27 different controversies and she gets asked NOTHING about any of them. Truth is she's a horrible candidate",0.479
"\xe2\x80\x9cWhat worries you masters you.\xe2\x80\x9d - Haddon Robinson @ChoGMinistries #Jesusisthesubject   #anxious",0.438
"Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding #terror.",0.475
"#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional",0.479
"A shy failure is nobler than an immodest success.",0.333
"RIP 'dancing on my own' after that awful song and dance",0.314
"Walk right through them! See way past them, and don't even hesitate running them over.",0.312
"My mind always seems to work its best at night ",0.188
"@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror",0.696
"@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions ",0.315
"I'm a shy person",0.562
"@ctp It's daunting trying to follow Swift news/trends, and facing mind-shattering patterns/terms left and right. I'm trying to adopt gently.",0.458
"@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because they\xe2\x80\x99re gay voices- seems all upside down",0.417
"@Bwana86 I can fear that someone is always following me everywhere I go. Does that make it true??",0.646
".\\nWe express our deep concern about the suspension of   \\n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support",0.562
"Left my phone in Mcds #panic",0.713
"#smackdev #ptp #start word",0.312
"@rockandpop pomte A Muse com panic Station Exitaso",0.37
"@Meruna_  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.",0.396
"@wholegrainne Sweden win + Finland win, or NA win + Finland win, NA win + Russia win + timebreakers shake down right",0.312
"@YahooCare data stolen in 2014 and only now do you tell us #shocking.",0.56
"They're both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be avoided.",0.583
"@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! ",0.167
"one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.",0.688
"I feel really nervous, or anxious. Idk. My leg keeps shaking. Hmm",0.833
"We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, let's? #ImWithHer",0.521
"It is important to seek peace, even in the midst of a horrific war #CreateSyria  @intalert #TalkingPeace #buildingpeace",0.375
"Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech",0.375
"@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle",0.354
"He: u r beautiful\\nShe:i hve a bf\\n\\nSame as \\n\\n#India :u guys r #terrorist\\n#Pak:we have #nuclear #missiles.\\n\\n#IndianArmy #terror",0.562
"I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM  #SingleGirlProblems",0.833
"Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life",0.875
"Pull over #tonight and make your car #shake \xf0\x9f\x98\x8b\xf0\x9f\x92\xa6",0.104
"these confident bitches should scare you the most",0.479
"And it's hard to dance with a devil on your back\\nSo shake him off.",0.417
"Honestly, there are some awful people on the internet... smh...",0.542
"I know this is going to be one of those nights where it takes an Act of God to fall asleep.  #restless",0.75
"@SusannahSpot I could pop round #nightmare",0.771
"This weather making me dread work tonight",0.75
"@annalisewrobel_ awe thank you so much love \xf0\x9f\x92\x95",0.062
"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged",0.646
"@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy",0.521
"@alivitali that's what I'm afraid of!",0.792
"I'm afraid she's the goat you libeling people? #afraid #goat #libeling",0.698
"@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. #panic",0.771
"\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 heads melted, very tired but can't sleep. #nightmare",0.896
"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking",0.629
"@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies #aghast!",0.521
"That was a fast response madrid.....Zidane threaten unuh",0.396
"@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe ",0.148
"@PARISDENNARD why should I listen to someone with a tie like that? ",0.333
"@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;",0.312
"I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt #horrid",0.438
"@danmericaCNN @aefadul22 HRC has the experience, temperment, knowledge &amp; ability to lead us in this perilous time",0.312
"@rgam0rtis it's a common problem I've had with every 6 plus. having a regular 6 = not having to worry about the design flaw = working phone",0.393
"He called me fat, so I pushed him into the lockers then he threaten to sue me' \xf0\x9f\x98\x82",0.479
"I went to this sushi spot &amp; they had tobi &amp; an ANBU mask hung on the wall behind them. I will start going there even tho I don't eat seafood",0.25
"@jshayevitz @Israel is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!",0.771
"think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein",0.481
"How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible",0.38
"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",0.562
"Research has determined 70% of #laughter is actually #anxiety.",0.479
"i wanna passion and fear",0.5
"@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again",0.458
"@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.",0.562
"Girls with hairy arms scare me",0.625
"@atlabps He doesn't intimidate me, it just annoys me to have him by my side. The further he is, the better I feel",0.479
"@The_East_End And the air raid alarm was actually false.  There was no attack inbound at the time.",0.438
"Be #afraid of the #quiet ones they are the ones who actually #think.",0.542
"@DreKnott You've got tremendous range.",0.271
"THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. ",0.562
"Even at this level, rojo still manages to play god damn awful. #MUFC",0.438
"Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC",0.708
"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",0.542
"Caballero having a nightmare #sweeperkeepernot",0.661
"Embarrassing lack of defensive depth coming back to haunt us.",0.562
"If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful",0.42
"Jk I'm not a loner just really shy \xf0\x9f\x98\x85",0.5
"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone #nervous",0.729
"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood ",0.25
"Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP \xf0\x9f\x9a\xb4100k #apprehension?",0.604
"So I went to a different grocery store, and they had no @DukesMayonnaise\\nI had to buy Helmann's.\\nLiterally shaking right now.",0.438
"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them",0.327
"@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.",0.479
"@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful",0.5
"Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour",0.208
"@JamesPiotr I am working on a feature right now about the preponderance of awful owners who are at war with fans. So many to choose from.",0.354
"\xe2\x80\x9cWorry is a down payment on a problem you may never have'. \xc2\xa0Joyce Meyer.  #motivation #leadership #worry",0.354
"@BigBossPeltonen \\nLikewise #death #cutting ",0.625
"You have a #problem? Yes! Can you do #something about it? No! Than why #worry",0.25
"@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully",0.521
"@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless",0.479
"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. ",0.275
"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys ",0.229
"I hate freaking out and ruining things. ",0.72
"How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3\xf0\x9f\x98\xb3",0.271
"@drunkafzayn @vogueszap yes it's shocking how islamophobic Indias are considering how many Muslims live there",0.566
"i had a hard time falling a sleep and woke up several times because i was afraid of bugs crawling on me and i ended up waking up with a bite",0.854
"People\xe2\x80\x99s deepest passions often scare them too much to admit, even to themselves.",0.521
"So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points ",0.271
"@BetteMidler @Adele @TheGarden @charitybuzz Also, apart from Skyfall, her music is dire and boring.",0.438
"Virtually every statement by other countries at UN has referred to #terror as main threat to peace, #Pak still in denial: MEA.",0.646
"One more step in long work #visa process is over. Relief. Onto next step. #expat ",0.354
"@SueWallace78 peanut butter???? You some kinda pervert?? #awful",0.375
"Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excited\xf0\x9f\x99\x8a",0.542
"I can't believe @HoustonTexans can't put up even 3 points on @Patriots  #hugeletdown",0.292
"@_Hallospaceboy_ @DailyGrindhouse  I respect when someone can give a second chance to a movie they aren't a fan of. Why #horror is diverse.",0.375
"@zorefx you guys will see what i did in the next video but its fucking horrid",0.583
"If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities",0.5
"@Darren32895836 @FatimaFatwa it would be a great opportunity to settle the globe down.. #fear does wonders..",0.5
"Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue",0.354
"All I ever wanted was a chance. I'm so psyched to start this new chapter! #newbeginnings #timetoprovemyself #morethanready",0.25
"Worry makes you look at the problem and God makes you look at the promise.\xc2\xa0#problem #promise #worry #fear #faith #God #theanswer #spiritu...",0.34
"i've been rooting for him since the beginning #anxiety #BB18",0.521
"@falklands_utd @mauriciomacri \\nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.",0.312
"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy",0.562
"haww I think Nawaz should have spoken about Indian funding to BLA in Balochistan, Kulbhoshan Yadhav and how India used TTP for terror!",0.562
"@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL ",0.375
"PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story.  #CharlotteProtest #CharlotteRiot",0.583
"Super shitting it about this tattoo #nervous",0.88
"But 'for me not to worry, they'll get a glass guy over and bill us for it'",0.438
"A good head and a good heart are always a formidable combination.' - Nelson Mandela",0.188
"2day's most used term is, #terrorism, with many addresses and forms. On my #opinion, the only form of terrorism in this world is, injustice!",0.604
"@bryony_gordon Sat waiting for bus today enveloped in a strawberry scented damp and revolting cloud of vape. I moved away, disgusting, urghh",0.458
"@MaryamNSharif I think just becz u have so much terror in pak nd urself being  a leader u forgot d difference btw a leader nd terrorist !",0.667
"Hey @PapaJohnsUK I've been charged \xc2\xa340.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! #nightmare",0.646
"@clairepilkingt2 oh god no that's awful mine don't last that long thank god. Thank you\\n Xx",0.375
"@TayerleLyle awe thank you so much Lyle!! You're the best!\xf0\x9f\x98\x80\xf0\x9f\x98\x80",0.104
"@SenatorReid @HillaryClinton @DanEggenWPost @realDonaldTrump Even the painting is orange!  #Election2016",0.354
"Can we go back 2 weeks and start again ?? This is seriously dreadful",0.729
"@CapehartJ agree!  Those latest polls #alarming",0.729
"@AaliyahLove69 I would be intimidated but I would like to think I would have manned up and helped.",0.417
"Heyyyy warriors!!!!! #anxiety #panicattacks",0.854
"Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad #terrible",0.354
"Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust",0.542
"@crowder_rachel @LillieGregg she's famous now, begged a living of some mugs fame! Work shy freeloader. Deserves it all",0.333
"Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! #restless",0.646
"I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? \xf0\x9f\x95\xb7 will be sneaking up on me ",0.917
"Proud of you for overcoming your fear of deep water @ShawnMendes",0.292
"3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys? #terrible #customerservice #2hour #waittime",0.5
"I dread this drive every Wednesday \xf0\x9f\x98\xa9",0.792
"Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin",0.271
"Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening  #youwouldntreadaboutit",0.312
"Rojo is shocking.......absolutely shocking !!!",0.625
"Beginning the process to see if working is an option. #mentalhealth #complexptsd #nervous",0.875
"It's a Moving Day! #stress  #hope",0.604
"@swarbleflop @LightskinJesuSP they're both pretty awful when you look at them historically",0.271
"@JonnyOwenFilm @ringsiderobbie1 can you remember that train Sunday after Froch v Kessler ? ",0.208
"Radio shake mutli directional mike it might sound cheap but the sound wasn't that bad and you could do some mixing.",0.229
"@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all #terrible",0.375
"@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all ",0.24
"@Briardpup @dogworldnews Did they get the wrong fur Pal? #shocking \xf0\x9f\x98\xb1",0.542
"If the future doesn't fill you with existential dread are you even a real person",0.562
"@danisnotonfire you made me cry and shake to the point where my parents had to calm me down and give me calming tablets...",0.86
"What the fuck is he even doing ? He should be off that's fucking horrific !",0.75
"to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside",0.812
"So nervous I could puke",0.938
"@JasonBHampton it's Bowers. I went and drove it for a while this evening ",0.292
"In dire need of a worship session to just let go of everything",0.562
"God, I've been so physically weak the whole day. So much shaking :(",0.75
"Starting to get butterflies in our tummies about tomorrow...who will win?! #nervous @IPMCOGSAwards",0.771
"Start the convo...don't shy away..mental illness abounds in society including our workplace...be informed... #tsdoffsite",0.479
"@UNHumanRights @UNDP_Pakistan wat an irony? #Pakistan lecturing the world on curbing ",0.438
"@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months ",0.458
"The time has now come that we have to combat this wave of #terrorism with the right tools of the trade. - HH @YounusAlGohar #BanWahhabism",0.588
"@CP24 And I hope when the police met him at the subway that they took him straight to jail \xf0\x9f\x98\x95 ",0.583
"whats with these boxes when i search google on chrome  #distracting",0.271
"I can't believe @HoustonTexans can't put up even 3 points on @Patriots #horrible #hugeletdown",0.438
"@DaddyION you and that awful music can take a walk... right off a cliff. K. \xf0\x9f\x98\x98",0.333
"@comcast you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery. #cable  #service",0.417
"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",0.562
"@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything #shy",0.625
"@mcrichard awe that's adorable",0.125
"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop ",0.188
"@blessspalding awe isa love u hoe thanks",0.208
"Left my phone in Mcds ",0.542
"Cosplaying properly for the first time on Saturday! Pretty nervous..",0.896
"Buying an early entry tickets at @EGX means fuck all, expect a complaint email when I get home #shocking service",0.458
"something incredibly terrible about my life is i'm 23 years old and still suffering through group projects..........",0.75
"@TheMoosesAngel He looks down at his brother, a smile forming on his face. 'What? People fearing me?'",0.333
"81' Goal scorer Vidar Kjartansson comes off in favor of Dor Micha! Another terrific performance by @Vidarkjartans #YallaMaccabi",0.229
"Ffs \xf0\x9f\x99\x88 when things come back to haunt you... cringe bad cringe \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xf0\x9f\x91\x80\xf0\x9f\x94\xab \xf0\x9f\x91\x88 what a terrible gun that is",0.896
"@yonahimes they never posted stuff like this?????\\ni mean i was able to scroll over it so it wasnt a big deal but it was #shocking",0.58
"thank you for finding this @ @afcEnes coy",0.188
"also i had an awful nightmare involving being sick where worms were involved i was so disgusted when i woke up",0.896
"#Aleppo city is burning. The head of #terrorism #Assad regime &amp; #Russia are bombarding the city right now with #whitephosphrus #bombs !",0.729
"@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson ",0.438
"You shake like that?",0.292
"I get so nervous even thinking about talking to ****** I wanna die",0.979
"thank you for your concern, computer, but my last name isn't misspelled, it's just weird",0.354
"The more I watch this documentary on @Channel4 the more I think @Airbnb is more a #nightmare than dream #dreamornightmare",0.667
"@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough",0.812
"@united horrible service. EWR. Not a cloud in the sky. Normal departure at 10am now leaving at 5pm. Crappy #UnitedAirlines",0.42
"@RyhenMessedUp goodbye despair",0.458
"ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!",0.646
"@Rosie #Strongwomen terrify #weakmen - don't let the #bully wear you down. Loving your consistency and truth in rough times Hang in there \xe2\x9d\xa4\xef\xb8\x8f",0.396
"STAY JADED everyone is #terrible",0.417
"And here we go again \xf0\x9f\x98\x93 #restless",0.667
"@ImJim_YoureNot  cyber bully",0.396
"I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all",0.667
"T minus 10 hours till I meet with a designer who wants me to model his new fashion line \xf0\x9f\x98\xac\xf0\x9f\x98\xb6 #nervous!!!",0.833
"3:45am and off to the hospital! Elouise's waters have gone! #panic #Labour #LittleSister #superexcited",0.688
"@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect",0.354
"\xe2\x8a\xb0 @FrameOfAnAngel \xe2\x8a\xb1 \\n\\n+ Of them. I'm here for answers, and if I scare her to death, there won't be answers for me. \\n\\nSo instead, I just +",0.583
"She is someone who rolls persuasion under intimidate and awkwardly wins. ALL THE TIME.' @sourfruitjunkie on @JakiDash.",0.542
"@AaronRodgers12 You will tell people not to  panic. But let see when was the last year the best QB in the NFL got his team in the SB???",0.375
"Don't think I'll ever get used to this 6:30 alarm \xf0\x9f\x98\xa9\xf0\x9f\x92\xa4",0.354
"Don't let worry get you down.  Remember that Moses started out as a basket case.  #lol \\nToday, choose #faith over #fear #Moses",0.25
"Most snapchat filters look terrible when you have glasses on",0.25
"@SportsTraderIT Madrid is playing awful and no modric but 90 minutes in Bernab\xc3\xa9u stadium are so so long. Viallreal never won there",0.292
"3. You are so cool I feel slightly intimidated sometimes but YOU ARE A VERY NICE PERSON and I LIKE THE THINGS YOU DO. \xf0\x9f\x92\x95",0.312
"Pakistan continues to treat #terror as a matter of state policy says @MEAIndia. #UriAttack",0.542
"@RobdotThom @sulphurhoops in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year",0.229
"@IPES_44 Mourinho is horrid",0.542
"@skyfootball manchester united...still untrusted iam afraid i might loose my bet",0.646
"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN  #marblesinmouth",0.32
"Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. #nightmare",0.854
"today afghanistan tell us where the terrorism is planned whaaaooo#UNGA",0.72
"#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic ",0.424
"@MarissaYerton wanna shake my tree??? \xf0\x9f\x8d\x91\xf0\x9f\x8d\x91\xf0\x9f\x8d\x91\xf0\x9f\x8d\x91",0.229
"@russian906 @kingerpag @dannewton1978 Of have a suspicion it was @lct1975 you know!!",0.396
"I'm also upset at my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool \xf0\x9f\x8e\x92\xf0\x9f\x93\x9a",0.58
"Let's refuse to live in #fear -  #c$%t",0.354
"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",0.779
"me: loves being the center of attention in every way\\nalso me: gets nervous to talk in front of class",0.646
"I hate those sugar cookies shit is awful",0.562
"\xe2\x99\xaaOLD FISH  #discourage",0.26
