content,sentiment_value
"Decide to stop being afraid. To just stop. What are you now free to do?\\n\\n #brave #free #honest #healthy  #life #living  #love",0.4
"@NoorBazzi14 lowkey I want to go just to chirp Anna LOL but say hi to Atkins for me!! One of my favourite coaches, he's smart and caring",0.66
"How sad is it that I'm rejoicing over a 72\xf0\x9f\x92\x80 #collegekills",0.34
"Such merriment &amp; laughter from @dadwroteaporno at @KingsPlace &amp; an instructional PowerPoint presentation.Well done to all concerned &amp; thanks",0.59
"I love seeing happy women, that glow is something real.",0.75
"Traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored",0.3
"@doctorofinfo I was just introducing a little levity to the convo. Yep!",0.54
"@nw_autonate \\n\\n*She held the back of his skull, smiling into the kiss.*",0.483
"After soul searching, I'd like to announce that I've chosen @chrissyteigen &amp; @nicolerichie to be my adopted sisters due to their hilarity",0.6
"@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes",0.56
"Another joyful encounter in Tribez &amp; Castlez! I just met Bartolomeo! Do you want to know who that is? Download the game and find out!",0.667
"Take my kindness for weakness when you acting silly keeping it 100 ain't your fort\xc3\xa9 #breezy #ChrisBrown #TeamBreezy",0.188
"Every time people push #Prescription Pot, prohibitionists rub their hands with #glee because U hand them #Cannabis &amp; yourself into #slavery.",0.271
"#food  #\xd0\xb4\xd0\xb5\xd0\xbd\xd1\x8c\xd0\xb3\xd0\xb8 #smile   microsoft_.net_framework_4.5.1_full_plus_by_gora",0.375
"How can l rule my mind !!!!!! \\nIt's hilarious that you can't \xf0\x9f\x98\xad\xf0\x9f\x98\x91\xf0\x9f\x98\xae",0.396
"@FieldYates @MatthewBerryTMR @Stephania_ESPN @MikeClayNFL @FrankCaliendo goddamn...the 'celebrity' draft at the end was classic. ",0.5
"A hearty welcome to those who followed me.",0.615
"I thought I got mad for anything but my bf gets mad over any little thing lmfao shit be hilarious",0.583
"Just died from laughter after seeing that\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\xad",0.92
"Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically",0.625
"Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is  #COYS",0.888
"Feelings got cheated when I mistook the sparkling ribena to be the normal ribena......",0.14
"@jadelalaa_ hahaha and u da best bro ever luv u hearty hearts",0.78
"All the fans wanted Man Utd at home in the next round...\\nAre you cheering for Northampton or Man Utd right now?\\n#lufc",0.292
"15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch",0.625
"#Appreciate what you have &amp; enjoy your life. \\nUse your #smile \xf0\x9f\x98\x83 to help others use theirs. \xe2\x98\xba\xef\xb8\x8f",0.562
"Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym \xf0\x9f\x98\x89\xf0\x9f\x92\x9c\xf0\x9f\x91\x91 #priorities #student #studentnurse #pampered #happy",0.923
"What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun ",0.74
"Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym #cheer #tumbling",0.833
"#smile is the #respect we give everyone.",0.583
".@Travelanswerman: When U ride on a pile of salt life is extra sweet! Always salty always savory! #surfing #aloha #smiling \xe2\x80\xa6",0.68
"#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; ! #isthereahelplineforthis",0.4
"So far ours greet have raised \xc2\xa3250 for @HGatChristmas with more to come in #sparkling @CllrJohnFox @simoncotton69",0.625
"Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them ",0.18
"The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--",0.115
"All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS",0.625
"@walterdonovanSS @mrb_rides_again evil, rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder",0.08
"sparkling or still? #terribledebatequestions",0.146
"Well look at the bright side. You found a use for that rope #TipsToSurviveAPowerOutage",0.312
"15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch",0.521
"i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses",0.148
"@tomderivan73 \xf0\x9f\x98\x81...I'll just people watch and enjoy a rare show of optimism",0.438
"Cool to see when smart #CowboysTwitter folks chirp the same stuff you did during your review.  This is why I joined.",0.52
"@safaridjh but it's so aesthetically pleasing omg",0.583
"@harrietemmett great minds think alike. #rejoice",0.519
"I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!",0.788
"What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun #laughter",0.82
"I truly believe in my heart right now that Satan is rejoicing because we are all against one another",0.204
"There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.",0.312
"But the lady at the store said I had nice eyelashes so that's good, right? #optimism? @verizon",0.385
"The #chiropractor makes me so .",0.271
"@TheNotoriousMMA looking like @MIckeyRourkeFP in his heyday",0.4
"Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically",0.482
"Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...",0.406
"Be happy not because everything is good, but because you can see the good side of everything. ",0.604
"Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife #smile #love #hardworkpaysoff #fun",0.562
"@simmy_hanley @Schrise also a #delight",0.542
"Benefit out exhilaration called online backing off: JkUVmvQXY",0.462
"Watch this amazing live.ly broadcast by @hannah..mccloud  #musically",0.5
"promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see",0.5
"I feel so blessed to work with the family that I nanny for \xe2\x9d\xa4\xef\xb8\x8f nothing but love &amp; appreciation, makes me smile.",0.938
"Watching driven by food and @andrewzimmern going to Devon Ave to eat nihari makes me gleeful af",0.78
"@luckiiCHARM_ Luckii, I'm changing in so many ways bc of Him!! It's a scary but joyful feeling, making me so strong.",0.877
"Watch this amazing live.ly broadcast by @ittzdevin  #musically",0.483
"Kinda wished I watched mischievous kiss before playful kiss",0.404
"@gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need air..!",0.34
"@DumTeeDum don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened #thearchers",0.33
"@emilyycos the other 26 was last night at 2am while i watched the balls i animated bounce for 20 minutes figuring out what was wrong",0.146
"GKN so lively as well, mad quick",0.32
"Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot",0.32
"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie",0.5
"Ooh #hygge, candles, jasmine tea &amp; #GBBO ",0.68
"did you know that the sparkling letters in Super Mario Galaxy spell out U R MR GAY",0.312
"second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering",0.854
"@liamch88 yeah! :) playing well ",0.688
"Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. ",0.28
"@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? ",0.52
"Oi @THEWIGGYMESS you've absolutely fucking killed me.. 30 mins later im still crying with laughter.. Grindah.. Grindah... \xf0\x9f\xa4\x93  hahahahahahaha",0.846
"Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...",0.404
"Proverbs  27:9 Ointment and perfume rejoice the heart: so doth the sweetness of a man's friend by hearty counsel.\\n#TruthfmDawnBreak",0.583
"@MerenthaProphet - the Hunter in this way, content and joyous in simple, domestic bliss? I cannot wait for word of who you truly are to -",0.349
"I'm highly animated even though I'm decomposing.",0.333
"Watch this amazing live.ly broadcast by @mrgummyking  #musically",0.458
"A joyous first webiversary/web mitzvah to Smithsonian's @WeiPoints!! @brianwolly @jackie_mansky @bethpylieberman @bilbo @mazeltov",0.667
"@Senpai_Vanilla This would be the height of hilarity, were it not for the fact that the adult swan is highly likely to attack.",0.24
"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\\n #funny #pun #punny  #lol",0.596
"Niggas never changed...even as a kid and a 29 year old, in his interviews, seems jovial and happy after death of his sister...he did it",0.4
"Love your new show @driverminnie  #hilarious",0.788
"When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #kanye #breezy",0.25
"Accept the challenges so that you can feel the exhilaration of victory. #FocusX10 #motivation #motivationalquotes #quoteoftheday",0.562
"Old saying 'A #smile shared is one gained for another day' @YEGlifer @Scott_McKeen",0.5
"Wanted to get him a cake with sparkling candles but he doesn't like cake\xf0\x9f\x98\x92\xf0\x9f\x98\x92. Ruins everything",0.104
"I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to",0.144
"backed pats -2.5 10/11 just before ",0.32
"@tweet_faver its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!",0.375
"American Schools are lively",0.614
".@Travelanswerman: The possibilities R endless Becca when U unplug from the 'Matrix!' Stay salty and #happy #surfing! #sunset #aloha \xe2\x80\xa6",0.604
"Why bother tweeting poor men's? \\nWhat good does it do?  If I'm unable to be cheery,  I go quiet.  Missed you,  btw",0.212
"Accept challenges in life, so that you may feel the exhilaration of victory.",0.5
"You head north and arrive at a breezy cave. It smells sweet. You glance at your watch; you're running 15 minutes late.",0.354
"@HytheHighborne -Sylvia was elated to receive kisses from the little prince, her bright smile clear as she glanced to Garrett and Elyse- --",0.667
"@lilymacintyre_ she was my favourite such a joyful soul",0.528
"Anyone who drinks sparkling water is a demon",0.12
"@my2k aaa Cam animated that, so proud of our boy",0.583
"Why have I only just started watching glee this week I am now addicted \xf0\x9f\x99\x84  #GLEEK",0.5
"The #most wasteful day is a #day without #laughter",0.521
"When your rewatching glee and break down in tears all over again. \xf0\x9f\x98\xad\xf0\x9f\x98\xa2 ",0.229
"Watch this amazing live.ly broadcast by @ittzdevin #lively #musically",0.449
"4-2 Canada final tomorrow #WCH #Predictions #optimism #Canadian \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6",0.42
"@morgannbroom yes \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f &amp; cheering homecoming game!",0.78
"Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading",0.66
"@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery",0.625
"A not very young man compiled info on a smiling baby then a mattress created new evil.",0.312
"The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8",0.208
"Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me . #farm365",0.417
"@BeastFireTimdog Same with gaming. Sites leaned PS2 during its heyday, leaned 360 most of last gen. This gen started vitriolic mostly by...",0.207
"Want Darren to open the video so he can appreciate my hilarity",0.458
"Harking back to 2012 - DT's challenge to @POTUS...I will give...DT a hearty thank you...if he will release his tax returns....",0.179
"Well, this is cheery. #MrRobot",0.646
"Pinky is so funny n jovial, bt she got emotional n just brought me 2 tears. I felt so bad for her #Ishqbaaaz",0.16
"The jovial laughter that Trump and his lackeys showed when Don King used the N word was a truly bizarre sight",0.396
"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away \xf0\x9f\x98\x82\xf0\x9f\x98\xad",0.521
"This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot",0.66
"If you have the ability to make someone happy or to make someone #smile, do it! The world needs more of that right about now. #CreateLove \xe2\x98\xba\xef\xb8\x8f",0.66
"incredible that anthony weiner has been caught chasing a busty milkmaid across a park at double speed while jaunty music plays",0.38
"sometimes im sad then remember Margaret Thatcher is dead and then i rejoice",0.292
"@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. \xf0\x9f\x98\x82",0.7
"Watch this amazing live.ly broadcast by @its.finfin #lively #musically",0.542
"If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' Sherlock Holmes",0.3
"Impractical Jokers...practically genius!!!  @BQQuinn #laughter #good4thesoul #ImpracticalJokers #bingewatching",0.708
"@jmomahony thank you for your support, but it was not an attempt at levity.",0.182
"Tutoring gives me such an exhilarating feeling. I love helping people \xf0\x9f\x98\x8c",0.896
"Luke 1:14\\nHe will be a joy and delight to you, and many will rejoice because of his birth",0.625
"@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao",0.479
"felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! #happy",0.604
"@GNRailUK There's gonna be street parties when you lot leave. Spontaneous rejoicing. Clowns.",0.36
"You know, you're pro-actively playful. You want to press your boobs into my face, Tatenashi. I'm not saying no, though. =3",0.396
"Taguchi engineering fashionable hale and hearty little game optimization: MqnAOcU",0.462
"@FOXTV did you use the warblers set from glee on the @BONESonFOX episode about the acapella college kids?",0.32
"Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja",0.44
"@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? #optimism",0.292
"Every single problem we ever face can be solved with a nice blend patience and optimism",0.521
"Every Wednesday I like to visit the inmates at Arkham. Deliver a fruit basket. And a cheery bouquet of enhanced interrogation.",0.458
"@Bookselenaxxx @Hustler @Bookselenaxxx @Hustler \\n\xf0\x9f\x91\x85\xf0\x9f\x92\xa6\xf0\x9f\x91\x85\xf0\x9f\x92\xa6\xf0\x9f\x91\x85\xf0\x9f\x92\xa6\xf0\x9f\x91\x85\xf0\x9f\x92\xa6\xf0\x9f\x91\x85\xf0\x9f\x92\xa6\xf0\x9f\x91\x85that hot pussy unappetizing that delight",0.375
"the\xc2\xa0Lord\xc2\xa0turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected ",0.354
"Loving  #Pitch so far !! \xf0\x9f\xa4\x97\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97 @PITCHonFOX @Global_TV  #chills #smiling",0.854
"@mrfisher81 Just my attempt at levity \xf0\x9f\x98\x89",0.479
"@AdsByFlaherty And you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies.",0.104
"@shawnstockman This would be hilarious, if it weren't so frighteningly on point. It's gone from a few bad apples to a national disgrace.",0.125
"*gets crushes on fictional and animated characters instead if real people*",0.3
"Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = #hilarity!",0.6
".@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\\n\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9c\\n311,553",0.6
"You dont have to feel grateful to be grateful, for it is written  ' all things work together for good'  for those who love God. #cheerful",0.623
"Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! ",0.812
"@deadlyjokester *she let out a playful gasp and slowly wrapped her arms around his neck, kissing him back*",0.62
"@kymwhitley hello Miss Lady I'm sure today brings you happiness and laughter use your voice also to make us laugh  god knows we need it",0.562
"half day tuhday but nah for glee \xf0\x9f\x98\xad",0.125
"Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. #hilarity",0.676
"Good night, Twitter world! Wish you all good sleep / productive jovial days! :)",0.731
"#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst #happy",0.605
"jk. started this week strong and it's still going strong. #optimism",0.731
"Gas prices are hilarious. Cause they're simultaneously super subsidised and taxed",0.22
"@CohenDS Yell, 'Bye, garbage!' cheerfully after it.",0.36
"@imDevinLopez happy bday bro! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb",0.708
"Beings in my physical reality are my reflection, so me being always joyful extends to their lives.",0.521
"Google caffeine-an sprightly lengthening into the corridor re seo: WgJ",0.2
"Bridget Jones' Baby was bloody hilarious \xf0\x9f\x98\x85 #BridgetJonesBaby",0.86
"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer",0.534
"Take my kindness for weakness when you acting silly keeping it 100 ain't your fort\xc3\xa9  #ChrisBrown #TeamBreezy",0.288
"I'm such a fan of endless #laughter with #friends and enjoying #happiness together. #FridayFeeling #weekend",0.854
"@jpodhoretz I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.",0.417
"Why would Enrique sub off busquet? ",0.271
"Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures! #smile #dental",0.327
"I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same",0.607
"Iniesta still the one player I idolize from Barca,a delight to watch I tell you",0.562
"@kaijinboyfriend --while being animated much more recently technology-wise which makes for a very nice combination/look)",0.32
"The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\\n  #inspire",0.258
"TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #\xd8\xa7\xd9\x84\xd8\xae\xd9\x81\xd8\xac\xd9\x8a",0.708
"@WSJNordics You make the world a more joyful place. #TheNiceBot",0.864
"The amount of laughter ready to leave my body if United lose is unreal",0.5
"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today #joyful #nosleep",0.02
"Whatever you decide to do make sure it makes you .",0.44
"@PhilRosenthal Perhaps I've missed it, are you doing another season of IHWPH???\\nYou are so joyous and gleeful at the the prospect of eating!",0.708
"A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better \xf0\x9f\x98\x82\xf0\x9f\x98\x85 ",0.44
"Somebody who has braved the storm is brewing. ",0.292
"@PAKallman If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.",0.671
"#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence  #libtard #biasedmedia #neverHillary",0.231
"Not my fault if I'm more observant than you thought of me to be ! \xf0\x9f\x98\x9c I'm not sorry \xf0\x9f\x98\x9d #wisdom #laughter #observingyou #allthetime #becareful \xf0\x9f\x98\x8e",0.417
"Inglorious distinguished try auction so the joviality touching back side auction otherwise advance for order about: vAwyZAD",0.423
"@lizbon @anomalily @gerikkransky Sorry for the levity if at all inappropriate but this combined with my love of Charlotte reminds me rn...",0.28
"#chirp look out for them Cars coming from the Wesszzz",0.3
"Watch this amazing live.ly broadcast by @arbitraryvlog  #musically",0.462
"Manchester United v Manchester City #happy days #EFL",0.775
"in love with @BarberCeleste  insta!!!... ",0.68
"Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. ",0.56
"@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay #happyjinyoungday #got7  #birthday",0.75
"@shwood @mpforstein OMD you 2 are cracking me up! Thanks for the follow Brian. I need some levity to balance the cynicism I share w/Michael\xf0\x9f\x98\x80",0.84
"Watch this amazing live.ly broadcast by @katyy.mae #lively #musically",0.646
"It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.",0.52
"its been ages since ive had shawarma my stomach is ",0.4
"my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol)",0.208
"The neighbor dancing in the Clayton Homes commercial is me. ",0.438
"@mehnazt @Mel_Harder I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.",0.3
"me taking a picture by myself: *awkward smile*\\nme on picture day: *awkward smile*\\nconclusion: stop smiling ;'(\\n#pictureday2016 #smile #ornot",0.404
"Misery loves company. The church ought to be a place where it finds none.\\n-Pastor Kris Theobald #joy #rejoice",0.346
"Quinn's short hair makes me sad. ",0.083
"#smile #instagramers : #Selfie#BestMeSelfie#Me#Smile#BestMeCameraIsGreat#EmojiGrid#LikeforLike#Friend#Girl#Boy#Tattoos#Family#6Pack#G...",0.52
"Good morning! Welcome the new day into your life and your heart #mindfulness  #zen",0.771
"I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.",0.42
"@israelradioguy @WearingWelcome @SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to it",0.271
"The neighbor dancing in the Clayton Homes commercial is me. #hilarious",0.64
"Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically",0.48
"@Norn_IronMaiden @forest_fr1ends It's hilarious",0.694
"It's a beautiful day today. Cloudy but sunny and breezy.",0.673
"How is your toddler coping with the new arrival? Has he tried killing her yet?' they cheerfully ask.",0.292
"@NFLonFOX @TheDoctorCarson @FOXSports Easy, breezy, beautiful...",0.604
"People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.",0.16
"@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.",0.292
"@KMunie7 @KaranEsch Helluva lot more animated than they were for the actual game &gt;.&lt;",0.327
"I #rejoice in following your statutes as one rejoices in great riches. -Psalm 119:14 #TheBible",0.434
"Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour ",0.439
"Ahh when my voice gets better I've been asked to play :D id be more than #happy to do that",0.688
"@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!",0.75
"Best quote from a 7 in German - Almost ",0.26
"Tend the sick, Lord Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;",0.271
"@DamnPatriot You're a POS for rejoicing in someone's death.",0.019
"@kwelbyroberts they will come and you will rejoice at their arrival.",0.458
"Our branch will be closed this Sunday, 9/25, in honor of the IRONMAN 70.3 happening in Downtown! Come cheer on race participants!",0.604
"Punchline king is back! @Paedeezy \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf #bright city lights",0.542
"Apparently all the money in the world can't buy a single person to tell you not give your own waist a hearty two-handed pinch while onstage.",0.16
"When my friends send me ballons and fireworks through text...#amazing #smiling",0.778
"A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.",0.438
"#PeopleLikeMeBecause of my razor wit &amp; sparkling personality",0.519
"@theclobra lol I thought maybe, couldn't decide if there was levity or not",0.312
"My morning started off amazing!! Hopefully the whole day is going as i want it to go!\\n#GreatDay #optimism",0.824
"@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his ",0.542
"@TeamGrout glee",0.404
"When your rewatching glee and break down in tears all over again. \xf0\x9f\x98\xad\xf0\x9f\x98\xa2 #glee",0.375
"\xf0\x9f\x92\xa5\xe2\x9a\x96\xef\xb8\x8fYeah\xe2\x80\xbc\xef\xb8\x8f PAUL\xe2\x80\xbc\xef\xb8\x8f\xe2\x9a\x96\xef\xb8\x8f\xf0\x9f\x92\xa5 #joyous #glorious #BB18",0.92
"And you as well! #sparkling @cherebork @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen",0.444
"Miami proficiency is like pleasing by what name miami beaches: pIkxb",0.34
"Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! ",0.729
"I #love to #laugh and share #laughter as way to share #joy",0.854
"Okay~ #deepbreathes \xe2\x98\xba\xef\xb8\x8f we can do this @sydneyswans \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f #cheer #cheer &amp; see you on the other side peeps \xe2\x9d\xa4\xef\xb8\x8f #AFLCatsSwans #ProudlySydney",0.78
"@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday ",0.868
"Go follow #beautiful #Snowgang \xe2\x99\xa5@Amynicolehill12 \xe2\x99\xa5 #Princess #fitness #bodyposi #haircut  #Whitegirlwednesday",0.375
"Another joyful encounter in Tribez &amp; Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and find...",0.52
"Who actually chooses to drink sparkling water \xf0\x9f\xa4\x94",0.208
"@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds #hilarious",0.567
"((things that grind my gears: people drawing gideon gleeful skinny",0.292
"@DayveeSutton BIG thank you for liking my little Pumpkin  :)  She's the smallest of my 4, but is very playful &amp; wakes me up most mornings.",0.648
"@flutterpolitely she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first",0.32
"@ahtareen1 @ReginalAleman @krelifa @zamansj64 @AwiexaB Very pleasing ty!",0.771
"The object of literature is to make man a wiser and happier being. The poet makes us happy because he tells us how we may become so.",0.58
"@Rbrutti what a #happy looking #couple !",0.542
"And thus begins my 2 week holiday! \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\\n#holiday #cheering #ghastinoir #rest",0.86
"To all who follow me, whether we've ever talked or not hope you have a joyous life. Goodbye.",0.458
"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\\n #funny #pun #punny #lol ",0.688
"The T.I / Shawty Lo beef is one of the more underrated ones in hip-hop history. Chock-full of wit, bravado and hilarity.",0.62
"It's Thursday which means it's Grey's day #TGIT ",0.656
"@LoriAlan1 Seriously. Digging those eyebrows. ",0.479
"i mean i guess most of the mean ones are treated as like playful but i want to support yoosung without dating him ;___;",0.32
"I'm ever so cheerful",0.74
"Watch this amazing live.ly broadcast by @broitzmax  #musically",0.48
"It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good \xf0\x9f\xa4\x91",0.771
"Yesterday , on 21 Sept. 2016 , i installed a new stratagem including audacity by rejoicing at Harbour tower,i will tenaciously follow up up.",0.396
"Thank you @RachelPlatten for teaching me how to live again. It's been so long since &amp; this ride is about to be exhilarating. I just know it",0.68
"Leon's cheerfulness is always a big help.",0.625
"Loading mirth out to be trusted websites: LKskQUfke",0.32
"Zephaniah 3:17 He surely is rejoicing over us with singing...such romance and so needed today!!",0.708
"@PhilGlutting Hey There Phil Glutting thank you for following us, it's appreciated :) ",0.646
"now that I have my future planned out, I feel so much happier #goals #life #happy #igotthis #yay",0.875
"Solange is more aesthetically pleasing than your fave.",0.42
"Loving  #Pitch so far !! \xf0\x9f\xa4\x97\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97 @PITCHonFOX @Global_TV #chills ",0.75
"\xef\x94\xa5\xef\x92\x81\xef\x8f\xbc- its lit having a class with you!!! Your such a great person and good at cheer!!",0.81
"Miss my lil caramel delight \xf0\x9f\x92\x93",0.44
"@OutlanderHome if not filming, @TobiasMenzies smile! please. :)",0.542
"5 person of renown cheerful expectation solutions-pleasure principle back: HsNHZMJSc",0.482
"God just replaced my sadness with laughter, can't go the whole day sad ...",0.615
"@T_newhouse13 as granny would say I don't know how to chirp",0.44
"@bradshawjp Sweet! #optimism",0.56
"If any trump supporters and Hillary haters wanna chirp some weak minded, pandering liberals just tweet at @EmmyA2 @snickerfritz04",0.1
"@WildRoverTours Thank you for follow and its a good website you have and cheering with no hassle.",0.708
"@AdamCimmering Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be lively.",0.32
"Watch this amazing live.ly broadcast by @iamjustinburke  #musically",0.542
"@iamnotatwit Or did I lie and cut 5 years off my age to be young and spry and hire-able in Hollywood? #thegoldbergs",0.36
"Watch this amazing live.ly broadcast by @rosannahill  #musically",0.459
"felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! ",0.48
"mustache_harbor: TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !",0.55
